@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute bow_accel numeric
@attribute bow_accel2 {0,1,2,3,4,5}
@attribute volume numeric
@attribute volume2 {0,1,2,3,4,5}
@attribute notes numeric
@attribute notes2 {0,1,2,3,4,5}

@data
10461,'2024/04/24 13:50:07:169',17,-16,-14,-4,-0.76,-0.67,-0.19,-27,74,10465.136719,?,?,0.52,2,?,?
10462,'2024/04/24 13:50:07:170',17,-16,-14,-4,-0.76,-0.67,-0.19,-27,74,10465.136719,?,?,0.52,2,?,?
10463,'2024/04/24 13:50:07:183',17,-17,-14,-4,-0.76,-0.67,-0.19,-27,74,10465.136719,?,?,0.52,2,?,?
10464,'2024/04/24 13:50:07:191',17,-17,-14,-4,-0.76,-0.67,-0.19,-27,74,10465.136719,?,?,0.52,2,?,?
10465,'2024/04/24 13:50:07:193',17,-17,-14,-4,-0.76,-0.67,-0.19,-27,74,10465.136719,?,?,0.52,2,?,?
10466,'2024/04/24 13:50:07:204',17,-17,-17,-4,-0.76,-0.67,-0.19,-27,74,10465.136719,?,?,0.52,2,?,?
10467,'2024/04/24 13:50:07:205',17,-17,-17,-2,-0.76,-0.67,-0.19,-27,74,10465.136719,?,?,0.52,2,?,?
10468,'2024/04/24 13:50:07:205',17,-17,-17,-2,-0.81,-0.67,-0.19,-27,74,10465.136719,?,?,0.52,2,?,?
10469,'2024/04/24 13:50:07:205',17,-17,-17,-2,-0.81,-0.81,-0.19,-27,74,10465.136719,?,?,0.52,2,?,?
10470,'2024/04/24 13:50:07:205',17,-17,-17,-2,-0.81,-0.81,-0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10471,'2024/04/24 13:50:07:214',17,-17,-17,-2,-0.81,-0.81,-0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10472,'2024/04/24 13:50:07:216',17,-17,-17,-2,-0.81,-0.81,-0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10473,'2024/04/24 13:50:07:237',17,-17,-17,-2,-0.81,-0.81,-0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10474,'2024/04/24 13:50:07:239',17,-17,-17,-2,-0.81,-0.81,-0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10475,'2024/04/24 13:50:07:249',17,-17,-17,-2,-0.81,-0.81,-0.1,-34,74,10465.136719,?,?,0.52,2,?,?
10476,'2024/04/24 13:50:07:260',17,-17,-17,-2,-0.81,-0.81,-0.1,-34,74,10465.136719,?,?,0.52,2,?,?
10477,'2024/04/24 13:50:07:263',17,-17,-17,-2,-0.81,-0.81,-0.1,-34,74,10465.136719,?,?,0.52,2,?,?
10478,'2024/04/24 13:50:07:269',17,-17,-17,-2,-0.81,-0.81,-0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10479,'2024/04/24 13:50:07:284',17,-17,-17,-2,-0.81,-0.81,-0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10480,'2024/04/24 13:50:07:286',17,-17,-17,-2,-0.81,-0.81,-0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10481,'2024/04/24 13:50:07:289',17,-17,-17,-2,-0.81,-0.81,-0.1,-33,74,10465.136719,?,?,0.52,2,?,?
10482,'2024/04/24 13:50:07:307',17,-17,-17,-2,-0.81,-0.81,-0.1,-33,74,10465.136719,?,?,0.52,2,?,?
10483,'2024/04/24 13:50:07:309',17,-17,-17,-2,-0.81,-0.81,-0.1,-33,74,10465.136719,?,?,0.52,2,?,?
10484,'2024/04/24 13:50:07:329',17,-17,-17,-2,-0.81,-0.81,-0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10485,'2024/04/24 13:50:07:330',17,-17,-17,-2,-0.81,-0.81,-0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10486,'2024/04/24 13:50:07:332',17,-17,-17,-2,-0.81,-0.81,-0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10487,'2024/04/24 13:50:07:353',17,-17,-17,-2,-0.81,-0.81,-0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10488,'2024/04/24 13:50:07:357',17,-17,-17,-2,-0.81,-0.81,-0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10489,'2024/04/24 13:50:07:369',17,-17,-17,-2,-0.81,-0.81,-0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10490,'2024/04/24 13:50:07:376',17,-17,-17,-2,-0.81,-0.81,-0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10491,'2024/04/24 13:50:07:379',17,-17,-17,-2,-0.81,-0.81,-0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10492,'2024/04/24 13:50:07:389',17,-17,-17,-2,-0.81,-0.81,-0.1,-22,74,10465.136719,?,?,0.52,2,?,?
10493,'2024/04/24 13:50:07:400',17,-17,-17,-2,-0.81,-0.81,-0.1,-22,74,10465.136719,?,?,0.52,2,?,?
10494,'2024/04/24 13:50:07:402',17,-17,-17,-2,-0.81,-0.81,-0.1,-22,74,10465.136719,?,?,0.52,2,?,?
10495,'2024/04/24 13:50:07:409',17,-17,-17,-2,-0.81,-0.81,-0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10496,'2024/04/24 13:50:07:423',17,-17,-17,-2,-0.81,-0.81,-0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10497,'2024/04/24 13:50:07:425',17,-17,-17,-2,-0.81,-0.81,-0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10498,'2024/04/24 13:50:07:429',17,-17,-17,-2,-0.81,-0.81,-0.1,-33,74,10465.136719,?,?,0.52,2,?,?
10499,'2024/04/24 13:50:07:446',17,-17,-17,-2,-0.81,-0.81,-0.1,-33,74,10465.136719,?,?,0.52,2,?,?
10500,'2024/04/24 13:50:07:449',17,-17,-17,-2,-0.81,-0.81,-0.1,-33,74,10465.136719,?,?,0.52,2,?,?
10501,'2024/04/24 13:50:07:449',17,-17,-17,-2,-0.81,-0.81,-0.1,-26,74,10465.136719,?,?,0.52,2,?,?
10502,'2024/04/24 13:50:07:466',17,-26,-17,-2,-0.81,-0.81,-0.1,-26,74,10465.136719,?,?,0.52,2,?,?
10503,'2024/04/24 13:50:07:467',17,-26,-21,-2,-0.81,-0.81,-0.1,-26,74,10465.136719,?,?,0.52,2,?,?
10504,'2024/04/24 13:50:07:467',17,-26,-21,2,-0.81,-0.81,-0.1,-26,74,10465.136719,?,?,0.52,2,?,?
10505,'2024/04/24 13:50:07:467',17,-26,-21,2,-1.24,-0.81,-0.1,-26,74,10465.136719,?,?,0.52,2,?,?
10506,'2024/04/24 13:50:07:467',17,-26,-21,2,-1.24,-1,-0.1,-26,74,10465.136719,?,?,0.52,2,?,?
10507,'2024/04/24 13:50:07:467',17,-26,-21,2,-1.24,-1,0.1,-26,74,10465.136719,?,?,0.52,2,?,?
10508,'2024/04/24 13:50:07:469',17,-26,-21,2,-1.24,-1,0.1,-26,74,10465.136719,?,?,0.52,2,?,?
10509,'2024/04/24 13:50:07:471',17,-26,-21,2,-1.24,-1,0.1,-26,74,10465.136719,?,?,0.52,2,?,?
10510,'2024/04/24 13:50:07:493',17,-26,-21,2,-1.24,-1,0.1,-26,74,10465.136719,?,?,0.52,2,?,?
10511,'2024/04/24 13:50:07:495',17,-26,-21,2,-1.24,-1,0.1,-26,74,10465.136719,?,?,0.52,2,?,?
10512,'2024/04/24 13:50:07:509',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10513,'2024/04/24 13:50:07:516',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10514,'2024/04/24 13:50:07:518',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10515,'2024/04/24 13:50:07:539',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10516,'2024/04/24 13:50:07:542',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10517,'2024/04/24 13:50:07:562',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10518,'2024/04/24 13:50:07:564',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10519,'2024/04/24 13:50:07:586',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10520,'2024/04/24 13:50:07:587',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10521,'2024/04/24 13:50:07:589',17,-26,-21,2,-1.24,-1,0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10522,'2024/04/24 13:50:07:609',17,-26,-21,2,-1.24,-1,0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10523,'2024/04/24 13:50:07:611',17,-26,-21,2,-1.24,-1,0.1,-28,74,10465.136719,?,?,0.52,2,?,?
10524,'2024/04/24 13:50:07:629',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10525,'2024/04/24 13:50:07:632',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10526,'2024/04/24 13:50:07:634',17,-26,-21,2,-1.24,-1,0.1,-31,74,10465.136719,?,?,0.52,2,?,?
10527,'2024/04/24 13:50:07:649',17,-26,-21,2,-1.24,-1,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10528,'2024/04/24 13:50:07:655',17,-26,-21,2,-1.24,-1,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10529,'2024/04/24 13:50:07:658',17,-26,-21,2,-1.24,-1,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10530,'2024/04/24 13:50:07:678',17,-26,-21,2,-1.24,-1,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10531,'2024/04/24 13:50:07:681',17,-26,-21,2,-1.24,-1,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10532,'2024/04/24 13:50:07:685',17,-17,-21,2,-1.24,-1,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10533,'2024/04/24 13:50:07:685',17,-17,-14,2,-1.24,-1,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10534,'2024/04/24 13:50:07:685',17,-17,-14,-4,-1.24,-1,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10535,'2024/04/24 13:50:07:702',17,-17,-14,-4,-1.24,-1,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10536,'2024/04/24 13:50:07:704',17,-17,-14,-4,-1.24,-1,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10537,'2024/04/24 13:50:07:704',17,-17,-14,-4,-0.81,-1,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10538,'2024/04/24 13:50:07:704',17,-17,-14,-4,-0.81,-0.76,0.1,-27,74,10465.136719,?,?,0.52,2,?,?
10539,'2024/04/24 13:50:07:704',17,-17,-14,-4,-0.81,-0.76,-0.24,-27,74,10465.136719,?,?,0.52,2,?,?
10540,'2024/04/24 13:50:07:725',17,-17,-14,-4,-0.81,-0.76,-0.24,-27,74,10465.136719,?,?,0.52,2,?,?
10541,'2024/04/24 13:50:07:728',17,-17,-14,-4,-0.81,-0.76,-0.24,-27,74,10465.136719,?,?,0.52,2,?,?
10542,'2024/04/24 13:50:07:729',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10543,'2024/04/24 13:50:07:748',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10544,'2024/04/24 13:50:07:750',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10545,'2024/04/24 13:50:07:771',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10546,'2024/04/24 13:50:07:774',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10547,'2024/04/24 13:50:07:795',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10548,'2024/04/24 13:50:07:797',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10549,'2024/04/24 13:50:07:818',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10550,'2024/04/24 13:50:07:820',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10551,'2024/04/24 13:50:07:842',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10552,'2024/04/24 13:50:07:843',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10553,'2024/04/24 13:50:07:864',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10554,'2024/04/24 13:50:07:867',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10555,'2024/04/24 13:50:07:887',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10556,'2024/04/24 13:50:07:889',17,-17,-14,-4,-0.81,-0.76,-0.24,-23,74,10465.136719,?,?,0.52,2,?,?
10557,'2024/04/24 13:50:07:909',17,-17,-14,-4,-0.81,-0.76,-0.24,-24,74,10465.136719,?,?,0.52,2,?,?
10558,'2024/04/24 13:50:07:911',17,-17,-14,-4,-0.81,-0.76,-0.24,-24,74,10465.136719,?,?,0.52,2,?,?
10559,'2024/04/24 13:50:07:913',17,-17,-14,-4,-0.81,-0.76,-0.24,-24,74,10465.136719,?,?,0.52,2,?,?
10560,'2024/04/24 13:50:07:934',17,-17,-14,-4,-0.81,-0.76,-0.24,-24,74,10465.136719,?,?,0.52,2,?,?
10561,'2024/04/24 13:50:07:936',17,-17,-14,-4,-0.81,-0.76,-0.24,-24,74,10465.136719,?,?,0.52,2,?,?
10562,'2024/04/24 13:50:07:943',17,-7,-14,-4,-0.81,-0.76,-0.24,-24,74,10465.136719,?,?,0.52,2,?,?
10563,'2024/04/24 13:50:07:943',17,-7,-8,-4,-0.81,-0.76,-0.24,-24,74,10465.136719,?,?,0.52,2,?,?
10564,'2024/04/24 13:50:07:943',17,-7,-8,-1,-0.81,-0.76,-0.24,-24,74,10465.136719,?,?,0.52,2,?,?
10565,'2024/04/24 13:50:07:943',17,-7,-8,-1,-0.33,-0.76,-0.24,-24,74,10465.136719,?,?,0.52,2,?,?
10566,'2024/04/24 13:50:07:943',17,-7,-8,-1,-0.33,-0.38,-0.24,-24,74,10465.136719,?,?,0.52,2,?,?
10567,'2024/04/24 13:50:07:943',17,-7,-8,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10568,'2024/04/24 13:50:07:958',17,-7,-8,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10569,'2024/04/24 13:50:07:959',17,-7,-8,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10570,'2024/04/24 13:50:07:981',17,-7,-8,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10571,'2024/04/24 13:50:07:982',17,-7,-8,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10572,'2024/04/24 13:50:07:989',17,-7,-8,-1,-0.33,-0.38,-0.05,-30,74,10465.136719,?,?,0.52,2,?,?
10573,'2024/04/24 13:50:08:004',17,-7,-8,-1,-0.33,-0.38,-0.05,-30,74,10465.136719,?,?,0.52,2,?,?
10574,'2024/04/24 13:50:08:006',17,-7,-8,-1,-0.33,-0.38,-0.05,-30,74,10465.136719,?,?,0.52,2,?,?
10575,'2024/04/24 13:50:08:009',17,-7,-8,-1,-0.33,-0.38,-0.05,-34,74,10465.136719,?,?,0.52,2,?,?
10576,'2024/04/24 13:50:08:027',17,-7,-8,-1,-0.33,-0.38,-0.05,-34,74,10465.136719,?,?,0.52,2,?,?
10577,'2024/04/24 13:50:08:029',17,-7,-8,-1,-0.33,-0.38,-0.05,-34,74,10465.136719,?,?,0.52,2,?,?
10578,'2024/04/24 13:50:08:029',17,-7,-8,-1,-0.33,-0.38,-0.05,-29,74,10465.136719,?,?,0.52,2,?,?
10579,'2024/04/24 13:50:08:050',17,-7,-8,-1,-0.33,-0.38,-0.05,-29,74,10465.136719,?,?,0.52,2,?,?
10580,'2024/04/24 13:50:08:052',17,-7,-8,-1,-0.33,-0.38,-0.05,-29,74,10465.136719,?,?,0.52,2,?,?
10581,'2024/04/24 13:50:08:073',17,-7,-8,-1,-0.33,-0.38,-0.05,-29,74,10465.136719,?,?,0.52,2,?,?
10582,'2024/04/24 13:50:08:076',17,-7,-8,-1,-0.33,-0.38,-0.05,-29,74,10465.136719,?,?,0.52,2,?,?
10583,'2024/04/24 13:50:08:096',17,-7,-8,-1,-0.33,-0.38,-0.05,-29,74,10465.136719,?,?,0.52,2,?,?
10584,'2024/04/24 13:50:08:099',17,-7,-8,-1,-0.33,-0.38,-0.05,-29,74,10465.136719,?,?,0.52,2,?,?
10585,'2024/04/24 13:50:08:109',17,-7,-8,-1,-0.33,-0.38,-0.05,-27,74,10465.136719,?,?,0.52,2,?,?
10586,'2024/04/24 13:50:08:119',17,-7,-8,-1,-0.33,-0.38,-0.05,-27,74,10465.136719,?,?,0.52,2,?,?
10587,'2024/04/24 13:50:08:122',17,-7,-8,-1,-0.33,-0.38,-0.05,-27,74,10465.136719,?,?,0.52,2,?,?
10588,'2024/04/24 13:50:08:129',17,-7,-8,-1,-0.33,-0.38,-0.05,-30,74,10465.136719,?,?,0.52,2,?,?
10589,'2024/04/24 13:50:08:143',17,-7,-8,-1,-0.33,-0.38,-0.05,-30,74,10465.136719,?,?,0.52,2,?,?
10590,'2024/04/24 13:50:08:145',17,-7,-8,-1,-0.33,-0.38,-0.05,-30,74,10465.136719,?,?,0.52,2,?,?
10591,'2024/04/24 13:50:08:149',17,-7,-8,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10592,'2024/04/24 13:50:08:166',17,-7,-8,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10593,'2024/04/24 13:50:08:168',17,-7,-8,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10594,'2024/04/24 13:50:08:189',17,-7,-8,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10595,'2024/04/24 13:50:08:191',17,-7,-8,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10596,'2024/04/24 13:50:08:192',17,-16,-8,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10597,'2024/04/24 13:50:08:192',17,-16,-10,-1,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10598,'2024/04/24 13:50:08:192',17,-16,-10,-7,-0.33,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10599,'2024/04/24 13:50:08:192',17,-16,-10,-7,-0.76,-0.38,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10600,'2024/04/24 13:50:08:192',17,-16,-10,-7,-0.76,-0.48,-0.05,-24,74,10465.136719,?,?,0.52,2,?,?
10601,'2024/04/24 13:50:08:192',17,-16,-10,-7,-0.76,-0.48,-0.33,-24,74,10465.136719,?,?,0.52,2,?,?
10602,'2024/04/24 13:50:08:209',17,-16,-10,-7,-0.76,-0.48,-0.33,-26,74,10465.136719,?,?,0.52,2,?,?
10603,'2024/04/24 13:50:08:213',17,-16,-10,-7,-0.76,-0.48,-0.33,-26,74,10465.136719,?,?,0.52,2,?,?
10604,'2024/04/24 13:50:08:214',17,-16,-10,-7,-0.76,-0.48,-0.33,-26,74,10465.136719,?,?,0.52,2,?,?
10605,'2024/04/24 13:50:08:236',17,-16,-10,-7,-0.76,-0.48,-0.33,-26,74,10465.136719,?,?,0.52,2,?,?
10606,'2024/04/24 13:50:08:238',17,-16,-10,-7,-0.76,-0.48,-0.33,-26,74,10465.136719,?,?,0.52,2,?,?
10607,'2024/04/24 13:50:08:259',17,-16,-10,-7,-0.76,-0.48,-0.33,-26,74,10465.136719,?,?,0.52,2,?,?
10608,'2024/04/24 13:50:08:261',17,-16,-10,-7,-0.76,-0.48,-0.33,-26,74,10465.136719,?,?,0.52,2,?,?
10609,'2024/04/24 13:50:08:282',17,-16,-10,-7,-0.76,-0.48,-0.33,-26,74,10465.136719,?,?,0.52,2,?,?
10610,'2024/04/24 13:50:08:284',17,-16,-10,-7,-0.76,-0.48,-0.33,-26,74,10465.136719,?,?,0.52,2,?,?
10611,'2024/04/24 13:50:08:306',17,-16,-10,-7,-0.76,-0.48,-0.33,-26,74,10465.136719,?,?,0.52,2,?,?
10612,'2024/04/24 13:50:08:308',17,-16,-10,-7,-0.76,-0.48,-0.33,-26,74,10465.136719,?,?,0.52,2,?,?
10613,'2024/04/24 13:50:08:309',17,-16,-10,-7,-0.76,-0.48,-0.33,-22,74,10465.136719,?,?,0.52,2,?,?
10614,'2024/04/24 13:50:08:328',17,-16,-10,-7,-0.76,-0.48,-0.33,-22,74,10465.136719,?,?,0.52,2,?,?
10615,'2024/04/24 13:50:08:331',17,-16,-10,-7,-0.76,-0.48,-0.33,-22,74,10465.136719,?,?,0.52,2,?,?
10616,'2024/04/24 13:50:08:352',17,-16,-10,-7,-0.76,-0.48,-0.33,-22,74,10465.136719,?,?,0.52,2,?,?
10617,'2024/04/24 13:50:08:354',17,-16,-10,-7,-0.76,-0.48,-0.33,-22,74,10465.136719,?,?,0.52,2,?,?
10618,'2024/04/24 13:50:08:375',17,-16,-10,-7,-0.76,-0.48,-0.33,-22,74,10465.136719,?,?,0.52,2,?,?
10619,'2024/04/24 13:50:08:377',17,-16,-10,-7,-0.76,-0.48,-0.33,-22,74,10465.136719,?,?,0.52,2,?,?
10620,'2024/04/24 13:50:08:398',17,-16,-10,-7,-0.76,-0.48,-0.33,-22,74,10465.136719,?,?,0.52,2,?,?
10621,'2024/04/24 13:50:08:400',17,-16,-10,-7,-0.76,-0.48,-0.33,-22,74,10465.136719,?,?,0.52,2,?,?
10622,'2024/04/24 13:50:08:421',17,-16,-10,-7,-0.76,-0.48,-0.33,-22,74,10465.136719,?,?,0.52,2,?,?
10623,'2024/04/24 13:50:08:424',17,-16,-10,-7,-0.76,-0.48,-0.33,-22,74,10465.136719,?,?,0.52,2,?,?
10624,'2024/04/24 13:50:08:429',17,-16,-10,-7,-0.76,-0.48,-0.33,-24,74,10465.136719,?,?,0.52,2,?,?
10625,'2024/04/24 13:50:08:432',17,-21,-10,-7,-0.76,-0.48,-0.33,-24,74,10465.136719,?,?,0.52,2,?,?
10626,'2024/04/24 13:50:08:432',17,-21,-9,-7,-0.76,-0.48,-0.33,-24,74,10465.136719,?,?,0.52,2,?,?
10627,'2024/04/24 13:50:08:432',17,-21,-9,-8,-0.76,-0.48,-0.33,-24,74,10465.136719,?,?,0.52,2,?,?
10628,'2024/04/24 13:50:08:432',17,-21,-9,-8,-1,-0.48,-0.33,-24,74,10465.136719,?,?,0.52,2,?,?
10629,'2024/04/24 13:50:08:432',17,-21,-9,-8,-1,-0.43,-0.33,-24,74,10465.136719,?,?,0.52,2,?,?
10630,'2024/04/24 13:50:08:432',17,-21,-9,-8,-1,-0.43,-0.38,-24,74,10465.136719,?,?,0.52,2,?,?
10631,'2024/04/24 13:50:08:445',17,-21,-9,-8,-1,-0.43,-0.38,-24,74,10465.136719,?,?,0.52,2,?,?
10632,'2024/04/24 13:50:08:447',17,-21,-9,-8,-1,-0.43,-0.38,-24,74,10465.136719,?,?,0.52,2,?,?
10633,'2024/04/24 13:50:08:449',17,-21,-9,-8,-1,-0.43,-0.38,-19,74,10465.136719,?,?,0.52,2,?,?
10634,'2024/04/24 13:50:08:468',17,-21,-9,-8,-1,-0.43,-0.38,-19,74,10465.136719,?,?,0.52,2,?,?
10635,'2024/04/24 13:50:08:469',17,-21,-9,-8,-1,-0.43,-0.38,-23,74,10465.136719,?,?,0.52,2,?,?
10636,'2024/04/24 13:50:08:470',17,-21,-9,-8,-1,-0.43,-0.38,-23,74,10465.136719,?,?,0.52,2,?,?
10637,'2024/04/24 13:50:08:489',17,-21,-9,-8,-1,-0.43,-0.38,-20,74,10465.136719,?,?,0.52,2,?,?
10638,'2024/04/24 13:50:08:492',17,-21,-9,-8,-1,-0.43,-0.38,-20,74,10465.136719,?,?,0.52,2,?,?
10639,'2024/04/24 13:50:08:493',17,-21,-9,-8,-1,-0.43,-0.38,-20,74,10465.136719,?,?,0.52,2,?,?
10640,'2024/04/24 13:50:08:509',17,-21,-9,-8,-1,-0.43,-0.38,-23,74,10465.136719,?,?,0.52,2,?,?
10641,'2024/04/24 13:50:08:514',17,-21,-9,-8,-1,-0.43,-0.38,-23,74,10465.136719,?,?,0.52,2,?,?
10642,'2024/04/24 13:50:08:516',17,-21,-9,-8,-1,-0.43,-0.38,-23,74,10465.136719,?,?,0.52,2,?,?
10643,'2024/04/24 13:50:08:537',17,-21,-9,-8,-1,-0.43,-0.38,-23,74,10465.136719,?,?,0.52,2,?,?
10644,'2024/04/24 13:50:08:540',17,-21,-9,-8,-1,-0.43,-0.38,-23,74,10465.136719,?,?,0.52,2,?,?
10645,'2024/04/24 13:50:08:561',17,-21,-9,-8,-1,-0.43,-0.38,-23,74,10465.136719,?,?,0.52,2,?,?
10646,'2024/04/24 13:50:08:563',17,-21,-9,-8,-1,-0.43,-0.38,-23,74,10465.136719,?,?,0.52,2,?,?
10647,'2024/04/24 13:50:08:569',17,-21,-9,-8,-1,-0.43,-0.38,-26,74,10465.136719,?,?,0.52,2,?,?
10648,'2024/04/24 13:50:08:584',17,-21,-9,-8,-1,-0.43,-0.38,-26,74,10465.136719,?,?,0.52,2,?,?
10649,'2024/04/24 13:50:08:586',17,-21,-9,-8,-1,-0.43,-0.38,-26,74,10465.136719,?,?,0.52,2,?,?
10650,'2024/04/24 13:50:08:607',17,-21,-9,-8,-1,-0.43,-0.38,-26,74,10465.136719,?,?,0.52,2,?,?
10651,'2024/04/24 13:50:08:609',17,-21,-9,-8,-1,-0.43,-0.38,-26,74,10465.136719,?,?,0.52,2,?,?
10652,'2024/04/24 13:50:08:629',17,-21,-9,-8,-1,-0.43,-0.38,-29,74,10465.136719,?,?,0.52,2,?,?
10653,'2024/04/24 13:50:08:630',17,-21,-9,-8,-1,-0.43,-0.38,-29,74,10465.136719,?,?,0.52,2,?,?
10654,'2024/04/24 13:50:08:633',17,-21,-9,-8,-1,-0.43,-0.38,-29,74,10465.136719,?,?,0.52,2,?,?
10655,'2024/04/24 13:50:08:649',17,-21,-9,-8,-1,-0.43,-0.38,-21,74,10465.136719,?,?,0.52,2,?,?
10656,'2024/04/24 13:50:08:653',17,-21,-9,-8,-1,-0.43,-0.38,-21,74,10465.136719,?,?,0.52,2,?,?
10657,'2024/04/24 13:50:08:655',17,-21,-9,-8,-1,-0.43,-0.38,-21,86,10465.136719,?,?,0.52,2,?,?
10658,'2024/04/24 13:50:08:656',17,-21,-9,-8,-1,-0.43,-0.38,-21,86,10465.136719,?,?,0.52,2,?,?
